artistID,objQID,objLabel,objDesc
1481,Q842324,indie pop,genre of pop music within independent music movement
11423,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
12114,Q8341,jazz,musical style and genre
14745,Q574651,anti-folk,music genre that seeks to subvert the earnestness of politically charged 1960s folk music
15821,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
9992,Q211756,dance-pop,dance-oriented pop music
14526,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
2368,Q11366,alternative rock,subgenre of rock music
16310,Q45981,rhythm and blues,genre of popular music that originated within African-American communities in the 1940s
7204,Q2956178,French folk music,music genre
7204,Q98528277,Celtic folk music,music genre
7204,Q117348352,traditional québécois music,traditional music that was originally developed in Québec
16794,Q11363,screamo,subgenre of emo
7792,Q49451,progressive rock,genre of rock music
3734,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
8921,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
18,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
18056,Q8341,jazz,musical style and genre
11961,Q83440,country music,genre of American popular music
3508,Q1640319,experimental music,music genre
1975,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
1975,Q255406,jazz rap,music genre
1975,Q438503,alternative hip-hop,subgenre of hip-hop music that encompasses a wide range of styles that are not typically identified as mainstream
1975,Q969663,political hip-hop,subgenre of hip-hop music that emerged in the 1980s as a form of political expression and activism
9424,Q484641,pop rock,music genre
13165,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
13829,Q8341,jazz,musical style and genre
13891,Q11366,alternative rock,subgenre of rock music
6581,Q6010,rapping,"artistic form of vocal delivery and emotive expression that incorporates ""rhyme, rhythmic speech, and [commonly] street vernacular"""
6581,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
6543,Q188450,electropop,"genre of electronic pop music that emerged in the late 1970s and gained mainstream popularity in the mid-2000s, defined by its crisp, compressed synthesizer sounds and warm, crunchy production style"
939,Q484344,progressive metal,genre of heavy metal music
9593,Q54365,ska,music genre from Jamaica in the 1950s
14766,Q1931555,microhouse,"house music genre, associated with microsampling techniques"
3799,Q888612,deathgrind,fusion genre of death metal and grindcore
3274,Q37073,pop music,genre of popular music
3274,Q842324,indie pop,genre of pop music within independent music movement
6073,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
11285,Q3071,punk rock,genre of rock music
17854,Q45981,rhythm and blues,genre of popular music that originated within African-American communities in the 1940s
1438,Q37073,pop music,genre of popular music
1438,Q547137,Latin pop,upbeat Latin music mixed with American pop music
1438,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
1438,Q130392790,Gothic pop,
7444,Q217467,art rock,subgenre of rock music
4964,Q132438,black metal,subgenre of heavy metal music
12820,Q11366,alternative rock,subgenre of rock music
2153,Q1166321,darkstep,subgenre of drum and bass
14169,Q438503,alternative hip-hop,subgenre of hip-hop music that encompasses a wide range of styles that are not typically identified as mainstream
14169,Q98528482,abstract hip-hop,subgenre of hip-hop
6719,Q37073,pop music,genre of popular music
11173,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
6449,Q482,poetry,literary style characterized by a strong expressiveness of words
849,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
5523,Q11399,rock music,popular music genre
17655,Q11399,rock music,popular music genre
1360,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
1360,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
3975,Q37073,pop music,genre of popular music
2021,Q37073,pop music,genre of popular music
2021,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
798,Q37073,pop music,genre of popular music
798,Q211756,dance-pop,dance-oriented pop music
89,Q37073,pop music,genre of popular music
89,Q188450,electropop,"genre of electronic pop music that emerged in the late 1970s and gained mainstream popularity in the mid-2000s, defined by its crisp, compressed synthesizer sounds and warm, crunchy production style"
89,Q211756,dance-pop,dance-oriented pop music
89,Q851213,electronic dance music,broad genre of electronic music
89,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
89,Q25094849,art pop,loosely-defined style of pop music
69,Q8341,jazz,musical style and genre
69,Q45981,rhythm and blues,genre of popular music that originated within African-American communities in the 1940s
69,Q131272,soul,genre of popular music
69,Q164444,funk,"music genre that emerged in the 1960s, blending soul, jazz, and R&B, known for its syncopated basslines, groovy rhythms, and danceable energy"
69,Q217191,soft rock,music genre derived from popular and rock music
69,Q327547,cool jazz,sub-genre of jazz associated with the U.S. West Coast
1132,Q7749,rock and roll,"genre of popular music, early subgenre of rock music"
1132,Q9759,blues,music genre
1132,Q11399,rock music,popular music genre
1132,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
1132,Q105527,jazz fusion,"music genre that developed in the late 1960s when musicians combined jazz harmony and improvisation with rock music, funk, and rhythm and blues"
1132,Q484344,progressive metal,genre of heavy metal music
1132,Q1133657,traditional heavy metal,genre of metal music
1132,Q1650296,instrumental rock,type of rock music
2444,Q7749,rock and roll,"genre of popular music, early subgenre of rock music"
2444,Q217191,soft rock,music genre derived from popular and rock music
2444,Q484641,pop rock,music genre
2444,Q612024,contemporary classical music,post-1945 period in classical music
6865,Q484641,pop rock,music genre
8771,Q325504,electronic rock,music genre
3584,Q83440,country music,genre of American popular music
4518,Q11399,rock music,popular music genre
4563,Q20502,house music,"electronic dance music genre, that originated in Chicago in the early 1980s"
2105,Q11366,alternative rock,subgenre of rock music
2105,Q484641,pop rock,music genre
764,Q438476,alternative country,sub-genre of country music
11340,Q1371364,ethno jazz,music genre
11340,Q2662072,indigenous music of North America,musical styles and genres developed by the indigenous peoples of North America
3393,Q37073,pop music,genre of popular music
3393,Q43343,folk music,"music meta-genre encompassing traditional folk music, contemporary folk music (evolved from the former during the 20th-century folk revival), and derivatives of these two branches"
3393,Q484641,pop rock,music genre
8834,Q42201,independent music,collective term for music scene that acts independently of corporate music industry
8834,Q484641,pop rock,music genre
5848,Q9794,reggae,music genre that originated in Jamaica in the late 1960s
2020,Q11366,alternative rock,subgenre of rock music
2020,Q37073,pop music,genre of popular music
2020,Q842324,indie pop,genre of pop music within independent music movement
4314,Q7749,rock and roll,"genre of popular music, early subgenre of rock music"
4314,Q37073,pop music,genre of popular music
4314,Q203775,swing music,style of jazz
4314,Q484641,pop rock,music genre
4314,Q744417,Italo disco,genre of music
4314,Q848399,easy listening,popular music genre
4314,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
4314,Q1537056,light music,"music genre; musical style of ""light"" orchestral music"
8503,Q11399,rock music,popular music genre
526,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
6137,Q8341,jazz,musical style and genre
6137,Q486263,bossa nova,style of Brazilian music
6137,Q837389,Latin jazz,genre of jazz with Latin American rhythms
1690,Q37073,pop music,genre of popular music
1690,Q188450,electropop,"genre of electronic pop music that emerged in the late 1970s and gained mainstream popularity in the mid-2000s, defined by its crisp, compressed synthesizer sounds and warm, crunchy production style"
1690,Q211756,dance-pop,dance-oriented pop music
1690,Q739138,teen pop,subgenre of pop music
3316,Q37073,pop music,genre of popular music
3316,Q474027,dancehall,genre of Jamaican popular music
9149,Q210854,ars nova,musical style of the late Middle Ages
9149,Q951215,lay,"type of lyrical, narrative poem"
